Date,Open,High,Low,Close,Volume,Adj Close
1962-06-07,0.0,0.621874988079071,0.6000000238418579,0.609375,352000,0.14264513552188873
1962-06-08,0.0,0.612500011920929,0.59375,0.606249988079071,248000,0.14191368222236633
1962-06-11,0.0,0.6000000238418579,0.5874999761581421,0.5874999761581421,252000,0.13752466440200806
1962-06-12,0.0,0.581250011920929,0.5531250238418579,0.5562499761581421,504000,0.13020946085453033
1962-06-13,0.0,0.5718749761581421,0.543749988079071,0.543749988079071,812000,0.12728345394134521
1962-06-14,0.0,0.5874999761581421,0.534375011920929,0.5406249761581421,772000,0.12655195593833923
1962-06-15,0.0,0.5625,0.5249999761581421,0.5625,944000,0.13167250156402588
1962-06-18,0.0,0.574999988079071,0.5406249761581421,0.559374988079071,512000,0.1309409886598587
1962-06-19,0.0,0.559374988079071,0.5406249761581421,0.543749988079071,232000,0.12728345394134521
1962-06-20,0.0,0.559374988079071,0.53125,0.53125,316000,0.12435735762119293
1962-06-21,0.0,0.534375011920929,0.518750011920929,0.518750011920929,552000,0.12143123149871826
1962-06-22,0.0,0.53125,0.5062500238418579,0.5062500238418579,620000,0.1185053363442421
1962-06-25,0.0,0.515625,0.5,0.515625,792000,0.12069980800151825
1962-06-26,0.0,0.534375011920929,0.5093749761581421,0.5093749761581421,412000,0.11923673003911972
1962-06-27,0.0,0.518750011920929,0.5,0.518750011920929,412000,0.12143123149871826
1962-06-28,0.0,0.59375,0.53125,0.5874999761581421,1532000,0.13752466440200806
1962-06-29,0.0,0.612500011920929,0.5874999761581421,0.59375,1168000,0.13898758590221405
1962-07-02,0.0,0.5874999761581421,0.5375000238418579,0.5562499761581421,988000,0.13020946085453033
1962-07-03,0.0,0.565625011920929,0.550000011920929,0.559374988079071,468000,0.1309409886598587
1962-07-05,0.0,0.5562499761581421,0.543749988079071,0.550000011920929,224000,0.12874636054039001
1962-07-06,0.0,0.546875,0.53125,0.5375000238418579,408000,0.12582042813301086
1962-07-09,0.0,0.546875,0.528124988079071,0.543749988079071,252000,0.12728345394134521
1962-07-10,0.0,0.6031249761581421,0.559374988079071,0.5625,1240000,0.13167250156402588
1962-07-11,0.0,0.581250011920929,0.559374988079071,0.581250011920929,520000,0.1360616534948349
1962-07-12,0.0,0.6000000238418579,0.5874999761581421,0.590624988079071,804000,0.13825617730617523
1962-07-13,0.0,0.590624988079071,0.578125,0.5874999761581421,440000,0.13752466440200806
1962-07-16,0.0,0.590624988079071,0.578125,0.590624988079071,248000,0.13825617730617523
1962-07-17,0.0,0.596875011920929,0.5687500238418579,0.5687500238418579,492000,0.1331356316804886
1962-07-18,0.0,0.5625,0.5531250238418579,0.5531250238418579,260000,0.12947802245616913
1962-07-19,0.0,0.5718749761581421,0.543749988079071,0.5718749761581421,400000,0.13386696577072144
1962-07-20,0.0,0.578125,0.5625,0.5718749761581421,260000,0.13386696577072144
1962-07-23,0.0,0.5718749761581421,0.5562499761581421,0.5562499761581421,252000,0.13020946085453033
1962-07-24,0.0,0.5531250238418579,0.546875,0.546875,344000,0.1280149221420288
1962-07-25,0.0,0.550000011920929,0.5406249761581421,0.550000011920929,224000,0.12874636054039001
1962-07-26,0.0,0.559374988079071,0.550000011920929,0.5531250238418579,216000,0.12947802245616913
1962-07-27,0.0,0.574999988079071,0.546875,0.5687500238418579,504000,0.1331356316804886
1962-07-30,0.0,0.59375,0.565625011920929,0.5874999761581421,412000,0.13752466440200806
1962-07-31,0.0,0.612500011920929,0.5843750238418579,0.606249988079071,1000000,0.14191368222236633
1962-08-01,0.0,0.609375,0.590624988079071,0.6000000238418579,488000,0.1404506266117096
1962-08-02,0.0,0.637499988079071,0.59375,0.6312500238418579,1736000,0.1477658450603485
1962-08-03,0.0,0.6468750238418579,0.6312500238418579,0.637499988079071,884000,0.14922873675823212
1962-08-06,0.0,0.65625,0.6187499761581421,0.621874988079071,1820000,0.1455712765455246
1962-08-07,0.0,0.628125011920929,0.612500011920929,0.6156250238418579,716000,0.14410825073719025
1962-08-08,0.0,0.621874988079071,0.6031249761581421,0.621874988079071,488000,0.1455712765455246
1962-08-09,0.0,0.625,0.612500011920929,0.612500011920929,176000,0.14337675273418427
1962-08-10,0.0,0.6187499761581421,0.606249988079071,0.606249988079071,272000,0.14191368222236633
1962-08-13,0.0,0.6156250238418579,0.6031249761581421,0.612500011920929,400000,0.14337675273418427
1962-08-14,0.0,0.6187499761581421,0.6031249761581421,0.612500011920929,404000,0.14337675273418427
1962-08-15,0.0,0.6312500238418579,0.609375,0.6312500238418579,1108000,0.1477658450603485
1962-08-16,0.0,0.6499999761581421,0.625,0.6312500238418579,1164000,0.1477658450603485
1962-08-17,0.0,0.65625,0.628125011920929,0.653124988079071,924000,0.15288648009300232
1962-08-20,0.0,0.671875,0.6468750238418579,0.65625,1108000,0.1536179482936859
1962-08-21,0.0,0.65625,0.6343749761581421,0.643750011920929,456000,0.15069188177585602
1962-08-22,0.0,0.6468750238418579,0.637499988079071,0.637499988079071,324000,0.14922873675823212
1962-08-23,0.0,0.653124988079071,0.625,0.6312500238418579,556000,0.1477658450603485
1962-08-24,0.0,0.628125011920929,0.6156250238418579,0.625,348000,0.14630278944969177
1962-08-27,0.0,0.643750011920929,0.628125011920929,0.637499988079071,324000,0.14922873675823212
1962-08-28,0.0,0.637499988079071,0.612500011920929,0.612500011920929,192000,0.14337675273418427
1962-08-29,0.0,0.6187499761581421,0.606249988079071,0.612500011920929,228000,0.14337675273418427
1962-08-30,0.0,0.621874988079071,0.609375,0.612500011920929,156000,0.14337675273418427
1962-08-31,0.0,0.6343749761581421,0.612500011920929,0.625,156000,0.14630278944969177
1962-09-04,0.0,0.6312500238418579,0.606249988079071,0.606249988079071,308000,0.14191368222236633
1962-09-05,0.0,0.6156250238418579,0.5874999761581421,0.590624988079071,484000,0.13825617730617523
1962-09-06,0.0,0.609375,0.581250011920929,0.6031249761581421,392000,0.1411820948123932
1962-09-07,0.0,0.606249988079071,0.590624988079071,0.596875011920929,360000,0.13971921801567078
1962-09-10,0.0,0.596875011920929,0.581250011920929,0.596875011920929,368000,0.13971921801567078
1962-09-11,0.0,0.606249988079071,0.590624988079071,0.596875011920929,296000,0.13971921801567078
1962-09-12,0.0,0.643750011920929,0.596875011920929,0.637499988079071,720000,0.14922873675823212
1962-09-13,0.0,0.637499988079071,0.6187499761581421,0.625,436000,0.14630278944969177
1962-09-14,0.0,0.6312500238418579,0.6156250238418579,0.6156250238418579,356000,0.14410825073719025
1962-09-17,0.0,0.6312500238418579,0.612500011920929,0.625,212000,0.14630278944969177
1962-09-18,0.0,0.6468750238418579,0.628125011920929,0.628125011920929,560000,0.14703427255153656
1962-09-19,0.0,0.6343749761581421,0.612500011920929,0.612500011920929,336000,0.14337675273418427
1962-09-20,0.0,0.612500011920929,0.596875011920929,0.596875011920929,288000,0.13971921801567078
1962-09-21,0.0,0.6000000238418579,0.5874999761581421,0.590624988079071,324000,0.13825617730617523
1962-09-24,0.0,0.59375,0.578125,0.5843750238418579,400000,0.13679298758506775
1962-09-25,0.0,0.590624988079071,0.578125,0.5874999761581421,328000,0.13752466440200806
1962-09-26,0.0,0.596875011920929,0.565625011920929,0.565625011920929,484000,0.13240395486354828
1962-09-27,0.0,0.5718749761581421,0.5531250238418579,0.5531250238418579,352000,0.12947802245616913
1962-09-28,0.0,0.5625,0.5562499761581421,0.559374988079071,272000,0.1309409886598587
1962-10-01,0.0,0.565625011920929,0.5406249761581421,0.5406249761581421,332000,0.12655195593833923
1962-10-02,0.0,0.565625011920929,0.543749988079071,0.550000011920929,356000,0.12874636054039001
1962-10-03,0.0,0.5718749761581421,0.5531250238418579,0.559374988079071,296000,0.1309409886598587
1962-10-04,0.0,0.5687500238418579,0.550000011920929,0.5687500238418579,316000,0.1331356316804886
1962-10-05,0.0,0.606249988079071,0.574999988079071,0.606249988079071,656000,0.14191368222236633
1962-10-08,0.0,0.6343749761581421,0.612500011920929,0.625,756000,0.14630278944969177
1962-10-09,0.0,0.628125011920929,0.6156250238418579,0.625,428000,0.14630278944969177
1962-10-10,0.0,0.6312500238418579,0.606249988079071,0.606249988079071,528000,0.14191368222236633
1962-10-11,0.0,0.612500011920929,0.596875011920929,0.6000000238418579,292000,0.1404506266117096
1962-10-12,0.0,0.6625000238418579,0.590624988079071,0.653124988079071,1000000,0.15288648009300232
1962-10-15,0.0,0.6625000238418579,0.6343749761581421,0.6499999761581421,1788000,0.1521548479795456
1962-10-16,0.0,0.653124988079071,0.6312500238418579,0.637499988079071,528000,0.14922873675823212
1962-10-17,0.0,0.6656249761581421,0.6156250238418579,0.653124988079071,1680000,0.15288648009300232
1962-10-18,0.0,0.65625,0.628125011920929,0.6312500238418579,604000,0.1477658450603485
1962-10-19,0.0,0.6343749761581421,0.612500011920929,0.6312500238418579,748000,0.1477658450603485
1962-10-22,0.0,0.6343749761581421,0.59375,0.621874988079071,1356000,0.1455712765455246
1962-10-23,0.0,0.653124988079071,0.6156250238418579,0.628125011920929,2148000,0.14703427255153656
1962-10-24,0.0,0.640625,0.6000000238418579,0.637499988079071,1248000,0.14922873675823212
1962-10-25,0.0,0.643750011920929,0.609375,0.6312500238418579,868000,0.1477658450603485
1962-10-26,0.0,0.6343749761581421,0.6187499761581421,0.628125011920929,264000,0.14703427255153656
1962-10-29,0.0,0.640625,0.6187499761581421,0.6187499761581421,496000,0.14483970403671265
1962-10-30,0.0,0.625,0.6156250238418579,0.6187499761581421,476000,0.14483970403671265
1962-10-31,0.0,0.628125011920929,0.6156250238418579,0.6156250238418579,308000,0.14410825073719025
1962-11-01,0.0,0.643750011920929,0.6156250238418579,0.637499988079071,732000,0.14922873675823212
1962-11-02,0.0,0.6937500238418579,0.653124988079071,0.6937500238418579,4668000,0.1623961329460144
1962-11-05,0.0,0.7124999761581421,0.6937500238418579,0.6968749761581421,2200000,0.16312763094902039
1962-11-07,0.0,0.706250011920929,0.668749988079071,0.6937500238418579,1840000,0.1623961329460144
1962-11-08,0.0,0.703125,0.6499999761581421,0.6625000238418579,3244000,0.15508097410202026
1962-11-09,0.0,0.699999988079071,0.6625000238418579,0.6875,1772000,0.16093310713768005
1962-11-12,0.0,0.706250011920929,0.6875,0.6968749761581421,1272000,0.16312763094902039
1962-11-13,0.0,0.706250011920929,0.684374988079071,0.690625011920929,1244000,0.16166463494300842
1962-11-14,0.0,0.7093750238418579,0.675000011920929,0.699999988079071,1060000,0.16385923326015472
1962-11-15,0.0,0.737500011920929,0.6875,0.715624988079071,560000,0.1675167679786682
1962-11-16,0.0,0.762499988079071,0.7124999761581421,0.75,4076000,0.17556332051753998
1962-11-19,0.0,0.753125011920929,0.7124999761581421,0.721875011920929,1992000,0.16897957026958466
1962-11-20,0.0,0.7749999761581421,0.715624988079071,0.753125011920929,4288000,0.17629481852054596
1962-11-21,0.0,0.765625,0.746874988079071,0.762499988079071,1908000,0.17848940193653107
1962-11-23,0.0,0.7749999761581421,0.7562500238418579,0.765625,2000000,0.17922095954418182
1962-11-26,0.0,0.8374999761581421,0.815625011920929,0.8187500238418579,11560000,0.19165673851966858
1962-11-27,0.0,0.8343750238418579,0.8125,0.824999988079071,3996000,0.19311967492103577
1962-11-28,0.0,0.828125,0.800000011920929,0.800000011920929,2420000,0.18726758658885956
1962-11-29,0.0,0.800000011920929,0.784375011920929,0.793749988079071,2016000,0.18580467998981476
1962-11-30,0.0,0.796875,0.7749999761581421,0.784375011920929,1484000,0.1836099773645401
1962-12-03,0.0,0.778124988079071,0.768750011920929,0.7718750238418579,744000,0.18068388104438782
1962-12-04,0.0,0.7875000238418579,0.765625,0.778124988079071,1212000,0.18214690685272217
1962-12-05,0.0,0.809374988079071,0.768750011920929,0.784375011920929,3492000,0.1836099773645401
1962-12-06,0.0,0.7906249761581421,0.7718750238418579,0.7749999761581421,720000,0.18141528964042664
1962-12-07,0.0,0.78125,0.762499988079071,0.762499988079071,564000,0.17848940193653107
1962-12-10,0.0,0.765625,0.721875011920929,0.721875011920929,1856000,0.16897957026958466
1962-12-11,0.0,0.7437499761581421,0.715624988079071,0.731249988079071,964000,0.17117422819137573
1962-12-12,0.0,0.7562500238418579,0.7281249761581421,0.734375,1528000,0.1719057559967041
1962-12-13,0.0,0.734375,0.7281249761581421,0.7281249761581421,408000,0.17044271528720856
1962-12-14,0.0,0.7437499761581421,0.7281249761581421,0.734375,428000,0.1719057559967041
1962-12-17,0.0,0.7562500238418579,0.731249988079071,0.7406250238418579,1084000,0.17336875200271606
1962-12-18,0.0,0.7437499761581421,0.731249988079071,0.734375,300000,0.1719057559967041
1962-12-19,0.0,0.7406250238418579,0.7281249761581421,0.731249988079071,308000,0.17117422819137573
1962-12-20,0.0,0.734375,0.721875011920929,0.721875011920929,632000,0.16897957026958466
1962-12-21,0.0,0.737500011920929,0.71875,0.731249988079071,620000,0.17117422819137573
1962-12-24,0.0,0.7250000238418579,0.715624988079071,0.721875011920929,484000,0.16897957026958466
1962-12-26,0.0,0.7250000238418579,0.715624988079071,0.71875,256000,0.1682482361793518
1962-12-27,0.0,0.715624988079071,0.7124999761581421,0.715624988079071,480000,0.1675167679786682
1962-12-28,0.0,0.7124999761581421,0.706250011920929,0.7093750238418579,628000,0.1660536378622055
1962-12-31,0.0,0.7124999761581421,0.706250011920929,0.7093750238418579,1228000,0.1660536378622055
1963-01-02,0.0,0.71875,0.706250011920929,0.706250011920929,256000,0.16532212495803833
1963-01-03,0.0,0.731249988079071,0.706250011920929,0.7250000238418579,748000,0.16971124708652496
1963-01-04,0.0,0.734375,0.715624988079071,0.715624988079071,468000,0.1675167679786682
1963-01-07,0.0,0.721875011920929,0.706250011920929,0.7124999761581421,424000,0.1667851060628891
1963-01-08,0.0,0.715624988079071,0.706250011920929,0.7093750238418579,492000,0.1660536378622055
1963-01-09,0.0,0.7124999761581421,0.6812499761581421,0.6875,1072000,0.16093310713768005
1963-01-10,0.0,0.699999988079071,0.6781250238418579,0.690625011920929,904000,0.16166463494300842
1963-01-11,0.0,0.71875,0.6875,0.71875,1304000,0.1682482361793518
1963-01-14,0.0,0.721875011920929,0.703125,0.703125,800000,0.16459062695503235
1963-01-15,0.0,0.7124999761581421,0.690625011920929,0.6937500238418579,412000,0.1623961329460144
1963-01-16,0.0,0.703125,0.690625011920929,0.6937500238418579,456000,0.1623961329460144
1963-01-17,0.0,0.706250011920929,0.6937500238418579,0.699999988079071,336000,0.16385923326015472
1963-01-18,0.0,0.699999988079071,0.6875,0.6875,400000,0.16093310713768005
1963-01-21,0.0,0.6937500238418579,0.684374988079071,0.690625011920929,368000,0.16166463494300842
1963-01-22,0.0,0.699999988079071,0.6812499761581421,0.6812499761581421,516000,0.1594701111316681
1963-01-23,0.0,0.6875,0.675000011920929,0.684374988079071,728000,0.16020159423351288
1963-01-24,0.0,0.6875,0.6781250238418579,0.6781250238418579,436000,0.15873847901821136
1963-01-25,0.0,0.6812499761581421,0.6656249761581421,0.675000011920929,884000,0.1580069661140442
1963-01-28,0.0,0.6812499761581421,0.668749988079071,0.671875,384000,0.15727542340755463
1963-01-29,0.0,0.675000011920929,0.668749988079071,0.668749988079071,548000,0.15654395520687103
1963-01-30,0.0,0.671875,0.6625000238418579,0.6656249761581421,496000,0.1558125615119934
1963-01-31,0.0,0.6812499761581421,0.6625000238418579,0.668749988079071,624000,0.15654395520687103
1963-02-01,0.0,0.703125,0.671875,0.703125,1072000,0.16459062695503235
1963-02-04,0.0,0.71875,0.703125,0.703125,740000,0.16459062695503235
1963-02-05,0.0,0.731249988079071,0.706250011920929,0.7250000238418579,1092000,0.16971124708652496
1963-02-06,0.0,0.737500011920929,0.7281249761581421,0.731249988079071,1016000,0.17117422819137573
1963-02-07,0.0,0.7406250238418579,0.7093750238418579,0.7124999761581421,1612000,0.1667851060628891
1963-02-08,0.0,0.715624988079071,0.703125,0.703125,560000,0.16459062695503235
1963-02-11,0.0,0.706250011920929,0.675000011920929,0.6781250238418579,832000,0.15873847901821136
1963-02-12,0.0,0.6875,0.6781250238418579,0.6812499761581421,432000,0.1594701111316681
1963-02-13,0.0,0.6937500238418579,0.6812499761581421,0.6812499761581421,356000,0.1594701111316681
1963-02-14,0.0,0.6937500238418579,0.6781250238418579,0.6781250238418579,604000,0.15873847901821136
1963-02-15,0.0,0.684374988079071,0.675000011920929,0.675000011920929,988000,0.1580069661140442
1963-02-18,0.0,0.684374988079071,0.668749988079071,0.675000011920929,456000,0.1580069661140442
1963-02-19,0.0,0.6875,0.6625000238418579,0.6781250238418579,1196000,0.15873847901821136
1963-02-20,0.0,0.6781250238418579,0.671875,0.675000011920929,304000,0.1580069661140442
1963-02-21,0.0,0.6781250238418579,0.668749988079071,0.675000011920929,380000,0.1580069661140442
1963-02-25,0.0,0.6781250238418579,0.6656249761581421,0.6656249761581421,224000,0.1558125615119934
1963-02-26,0.0,0.684374988079071,0.668749988079071,0.6812499761581421,432000,0.1594701111316681
1963-02-27,0.0,0.684374988079071,0.6656249761581421,0.6656249761581421,268000,0.1558125615119934
1963-02-28,0.0,0.671875,0.65625,0.65625,568000,0.1536179482936859
1963-03-01,0.0,0.659375011920929,0.628125011920929,0.637499988079071,1176000,0.14922873675823212
1963-03-04,0.0,0.659375011920929,0.637499988079071,0.6499999761581421,496000,0.1521548479795456
1963-03-05,0.0,0.6499999761581421,0.640625,0.640625,228000,0.14996032416820526
1963-03-06,0.0,0.640625,0.6312500238418579,0.637499988079071,316000,0.14922873675823212
1963-03-07,0.0,0.643750011920929,0.6343749761581421,0.637499988079071,164000,0.14922873675823212
1963-03-08,0.0,0.640625,0.6312500238418579,0.6312500238418579,312000,0.1477658450603485
1963-03-11,0.0,0.6781250238418579,0.65625,0.6781250238418579,840000,0.15873847901821136
